sentence1,sentence2,word,string,Same_sense,Distance,Layer,mean_relatedness,S1_ntokens,S2_ntokens,Ablation,Layer_ablated,Head_ablated,Ablation_idx,n_params,mpath,language,multilingual
It was a desperate act.,It was a magic act.,act, act,Different Sense,0.0018550753593444824,10,2.181818182,9,8,Zero-Ablation,5,12,"(5, 12)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a desperate act.,It was a magic act.,act, act,Different Sense,0.0013851523399353027,11,2.181818182,9,8,Zero-Ablation,5,12,"(5, 12)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a desperate act.,It was a magic act.,act, act,Different Sense,0.001360774040222168,12,2.181818182,9,8,Zero-Ablation,5,12,"(5, 12)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a desperate act.,It was a magic act.,act, act,Different Sense,0.0012478232383728027,13,2.181818182,9,8,Zero-Ablation,5,12,"(5, 12)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a desperate act.,It was a magic act.,act, act,Different Sense,0.0013589262962341309,14,2.181818182,9,8,Zero-Ablation,5,12,"(5, 12)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a desperate act.,It was a magic act.,act, act,Different Sense,0.0013591647148132324,15,2.181818182,9,8,Zero-Ablation,5,12,"(5, 12)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a desperate act.,It was a magic act.,act, act,Different Sense,0.0013554096221923828,16,2.181818182,9,8,Zero-Ablation,5,12,"(5, 12)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a desperate act.,It was a magic act.,act, act,Different Sense,0.001295924186706543,17,2.181818182,9,8,Zero-Ablation,5,12,"(5, 12)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a desperate act.,It was a magic act.,act, act,Different Sense,0.001243889331817627,18,2.181818182,9,8,Zero-Ablation,5,12,"(5, 12)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a desperate act.,It was a magic act.,act, act,Different Sense,0.0012773871421813965,19,2.181818182,9,8,Zero-Ablation,5,12,"(5, 12)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a desperate act.,It was a magic act.,act, act,Different Sense,0.0008310079574584961,20,2.181818182,9,8,Zero-Ablation,5,12,"(5, 12)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a desperate act.,It was a magic act.,act, act,Different Sense,0.0006616711616516113,21,2.181818182,9,8,Zero-Ablation,5,12,"(5, 12)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a desperate act.,It was a magic act.,act, act,Different Sense,0.000470578670501709,22,2.181818182,9,8,Zero-Ablation,5,12,"(5, 12)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a desperate act.,It was a magic act.,act, act,Different Sense,0.00038492679595947266,23,2.181818182,9,8,Zero-Ablation,5,12,"(5, 12)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a desperate act.,It was a magic act.,act, act,Different Sense,1.8775463104248047e-05,24,2.181818182,9,8,Zero-Ablation,5,12,"(5, 12)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a desperate act.,It was a comedic act.,act, act,Different Sense,0.0,0,2.0,9,9,Zero-Ablation,5,12,"(5, 12)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a desperate act.,It was a comedic act.,act, act,Different Sense,0.0,1,2.0,9,9,Zero-Ablation,5,12,"(5, 12)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a desperate act.,It was a comedic act.,act, act,Different Sense,0.0,2,2.0,9,9,Zero-Ablation,5,12,"(5, 12)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a desperate act.,It was a comedic act.,act, act,Different Sense,0.0,3,2.0,9,9,Zero-Ablation,5,12,"(5, 12)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a desperate act.,It was a comedic act.,act, act,Different Sense,0.0,4,2.0,9,9,Zero-Ablation,5,12,"(5, 12)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a desperate act.,It was a comedic act.,act, act,Different Sense,0.0,5,2.0,9,9,Zero-Ablation,5,12,"(5, 12)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a desperate act.,It was a comedic act.,act, act,Different Sense,0.00022488832473754883,6,2.0,9,9,Zero-Ablation,5,12,"(5, 12)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a desperate act.,It was a comedic act.,act, act,Different Sense,0.00020611286163330078,7,2.0,9,9,Zero-Ablation,5,12,"(5, 12)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a desperate act.,It was a comedic act.,act, act,Different Sense,0.00015932321548461914,8,2.0,9,9,Zero-Ablation,5,12,"(5, 12)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a desperate act.,It was a comedic act.,act, act,Different Sense,0.00013190507888793945,9,2.0,9,9,Zero-Ablation,5,12,"(5, 12)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a desperate act.,It was a comedic act.,act, act,Different Sense,0.00013196468353271484,10,2.0,9,9,Zero-Ablation,5,12,"(5, 12)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a desperate act.,It was a comedic act.,act, act,Different Sense,0.00011992454528808594,11,2.0,9,9,Zero-Ablation,5,12,"(5, 12)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a desperate act.,It was a comedic act.,act, act,Different Sense,0.00011712312698364258,12,2.0,9,9,Zero-Ablation,5,12,"(5, 12)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a desperate act.,It was a comedic act.,act, act,Different Sense,0.00010895729064941406,13,2.0,9,9,Zero-Ablation,5,12,"(5, 12)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a desperate act.,It was a comedic act.,act, act,Different Sense,0.00010180473327636719,14,2.0,9,9,Zero-Ablation,5,12,"(5, 12)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a desperate act.,It was a comedic act.,act, act,Different Sense,0.00010478496551513672,15,2.0,9,9,Zero-Ablation,5,12,"(5, 12)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a desperate act.,It was a comedic act.,act, act,Different Sense,9.864568710327148e-05,16,2.0,9,9,Zero-Ablation,5,12,"(5, 12)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a desperate act.,It was a comedic act.,act, act,Different Sense,8.875131607055664e-05,17,2.0,9,9,Zero-Ablation,5,12,"(5, 12)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a desperate act.,It was a comedic act.,act, act,Different Sense,8.797645568847656e-05,18,2.0,9,9,Zero-Ablation,5,12,"(5, 12)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a desperate act.,It was a comedic act.,act, act,Different Sense,7.647275924682617e-05,19,2.0,9,9,Zero-Ablation,5,12,"(5, 12)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a desperate act.,It was a comedic act.,act, act,Different Sense,7.039308547973633e-05,20,2.0,9,9,Zero-Ablation,5,12,"(5, 12)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a desperate act.,It was a comedic act.,act, act,Different Sense,5.97834587097168e-05,21,2.0,9,9,Zero-Ablation,5,12,"(5, 12)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a desperate act.,It was a comedic act.,act, act,Different Sense,4.559755325317383e-05,22,2.0,9,9,Zero-Ablation,5,12,"(5, 12)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a desperate act.,It was a comedic act.,act, act,Different Sense,3.820657730102539e-05,23,2.0,9,9,Zero-Ablation,5,12,"(5, 12)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a desperate act.,It was a comedic act.,act, act,Different Sense,1.8477439880371094e-06,24,2.0,9,9,Zero-Ablation,5,12,"(5, 12)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a humane act.,It was a magic act.,act, act,Different Sense,0.016879141330718994,0,2.818181818,9,8,Zero-Ablation,5,12,"(5, 12)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a humane act.,It was a magic act.,act, act,Different Sense,0.011250674724578857,1,2.818181818,9,8,Zero-Ablation,5,12,"(5, 12)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a humane act.,It was a magic act.,act, act,Different Sense,0.009069681167602539,2,2.818181818,9,8,Zero-Ablation,5,12,"(5, 12)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a humane act.,It was a magic act.,act, act,Different Sense,0.005595982074737549,3,2.818181818,9,8,Zero-Ablation,5,12,"(5, 12)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a humane act.,It was a magic act.,act, act,Different Sense,0.006732821464538574,4,2.818181818,9,8,Zero-Ablation,5,12,"(5, 12)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a humane act.,It was a magic act.,act, act,Different Sense,0.005625545978546143,5,2.818181818,9,8,Zero-Ablation,5,12,"(5, 12)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a humane act.,It was a magic act.,act, act,Different Sense,0.004632890224456787,6,2.818181818,9,8,Zero-Ablation,5,12,"(5, 12)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a humane act.,It was a magic act.,act, act,Different Sense,0.0038504600524902344,7,2.818181818,9,8,Zero-Ablation,5,12,"(5, 12)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a humane act.,It was a magic act.,act, act,Different Sense,0.0021896958351135254,8,2.818181818,9,8,Zero-Ablation,5,12,"(5, 12)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a humane act.,It was a magic act.,act, act,Different Sense,0.002101600170135498,9,2.818181818,9,8,Zero-Ablation,5,12,"(5, 12)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a humane act.,It was a magic act.,act, act,Different Sense,0.0018478035926818848,10,2.818181818,9,8,Zero-Ablation,5,12,"(5, 12)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a humane act.,It was a magic act.,act, act,Different Sense,0.0013796687126159668,11,2.818181818,9,8,Zero-Ablation,5,12,"(5, 12)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a humane act.,It was a magic act.,act, act,Different Sense,0.0013527274131774902,12,2.818181818,9,8,Zero-Ablation,5,12,"(5, 12)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a humane act.,It was a magic act.,act, act,Different Sense,0.0012421011924743652,13,2.818181818,9,8,Zero-Ablation,5,12,"(5, 12)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a humane act.,It was a magic act.,act, act,Different Sense,0.001353442668914795,14,2.818181818,9,8,Zero-Ablation,5,12,"(5, 12)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a humane act.,It was a magic act.,act, act,Different Sense,0.0013549327850341797,15,2.818181818,9,8,Zero-Ablation,5,12,"(5, 12)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a humane act.,It was a magic act.,act, act,Different Sense,0.001350700855255127,16,2.818181818,9,8,Zero-Ablation,5,12,"(5, 12)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a humane act.,It was a magic act.,act, act,Different Sense,0.001292884349822998,17,2.818181818,9,8,Zero-Ablation,5,12,"(5, 12)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a humane act.,It was a magic act.,act, act,Different Sense,0.0012389421463012695,18,2.818181818,9,8,Zero-Ablation,5,12,"(5, 12)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a humane act.,It was a magic act.,act, act,Different Sense,0.0012717843055725098,19,2.818181818,9,8,Zero-Ablation,5,12,"(5, 12)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a humane act.,It was a magic act.,act, act,Different Sense,0.0008279681205749512,20,2.818181818,9,8,Zero-Ablation,5,12,"(5, 12)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a humane act.,It was a magic act.,act, act,Different Sense,0.000659942626953125,21,2.818181818,9,8,Zero-Ablation,5,12,"(5, 12)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a humane act.,It was a magic act.,act, act,Different Sense,0.00046706199645996094,22,2.818181818,9,8,Zero-Ablation,5,12,"(5, 12)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a humane act.,It was a magic act.,act, act,Different Sense,0.00038051605224609375,23,2.818181818,9,8,Zero-Ablation,5,12,"(5, 12)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a humane act.,It was a magic act.,act, act,Different Sense,1.8715858459472656e-05,24,2.818181818,9,8,Zero-Ablation,5,12,"(5, 12)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a humane act.,It was a comedic act.,act, act,Different Sense,0.0,0,2.80952381,9,9,Zero-Ablation,5,12,"(5, 12)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a humane act.,It was a comedic act.,act, act,Different Sense,0.0,1,2.80952381,9,9,Zero-Ablation,5,12,"(5, 12)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a humane act.,It was a comedic act.,act, act,Different Sense,0.0,2,2.80952381,9,9,Zero-Ablation,5,12,"(5, 12)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a humane act.,It was a comedic act.,act, act,Different Sense,0.0,3,2.80952381,9,9,Zero-Ablation,5,12,"(5, 12)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a humane act.,It was a comedic act.,act, act,Different Sense,0.0,4,2.80952381,9,9,Zero-Ablation,5,12,"(5, 12)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a humane act.,It was a comedic act.,act, act,Different Sense,0.0,5,2.80952381,9,9,Zero-Ablation,5,12,"(5, 12)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a humane act.,It was a comedic act.,act, act,Different Sense,0.0002262592315673828,6,2.80952381,9,9,Zero-Ablation,5,12,"(5, 12)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a humane act.,It was a comedic act.,act, act,Different Sense,0.00020694732666015625,7,2.80952381,9,9,Zero-Ablation,5,12,"(5, 12)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a humane act.,It was a comedic act.,act, act,Different Sense,0.00016063451766967773,8,2.80952381,9,9,Zero-Ablation,5,12,"(5, 12)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a humane act.,It was a comedic act.,act, act,Different Sense,0.00013303756713867188,9,2.80952381,9,9,Zero-Ablation,5,12,"(5, 12)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a humane act.,It was a comedic act.,act, act,Different Sense,0.00013250112533569336,10,2.80952381,9,9,Zero-Ablation,5,12,"(5, 12)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a humane act.,It was a comedic act.,act, act,Different Sense,0.00012159347534179688,11,2.80952381,9,9,Zero-Ablation,5,12,"(5, 12)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a humane act.,It was a comedic act.,act, act,Different Sense,0.00011932849884033203,12,2.80952381,9,9,Zero-Ablation,5,12,"(5, 12)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a humane act.,It was a comedic act.,act, act,Different Sense,0.00011092424392700195,13,2.80952381,9,9,Zero-Ablation,5,12,"(5, 12)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a humane act.,It was a comedic act.,act, act,Different Sense,0.00010418891906738281,14,2.80952381,9,9,Zero-Ablation,5,12,"(5, 12)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a humane act.,It was a comedic act.,act, act,Different Sense,0.00010859966278076172,15,2.80952381,9,9,Zero-Ablation,5,12,"(5, 12)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a humane act.,It was a comedic act.,act, act,Different Sense,0.00010204315185546875,16,2.80952381,9,9,Zero-Ablation,5,12,"(5, 12)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a humane act.,It was a comedic act.,act, act,Different Sense,9.244680404663086e-05,17,2.80952381,9,9,Zero-Ablation,5,12,"(5, 12)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a humane act.,It was a comedic act.,act, act,Different Sense,9.179115295410156e-05,18,2.80952381,9,9,Zero-Ablation,5,12,"(5, 12)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a humane act.,It was a comedic act.,act, act,Different Sense,7.969141006469727e-05,19,2.80952381,9,9,Zero-Ablation,5,12,"(5, 12)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a humane act.,It was a comedic act.,act, act,Different Sense,7.331371307373047e-05,20,2.80952381,9,9,Zero-Ablation,5,12,"(5, 12)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a humane act.,It was a comedic act.,act, act,Different Sense,6.181001663208008e-05,21,2.80952381,9,9,Zero-Ablation,5,12,"(5, 12)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a humane act.,It was a comedic act.,act, act,Different Sense,4.673004150390625e-05,22,2.80952381,9,9,Zero-Ablation,5,12,"(5, 12)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a humane act.,It was a comedic act.,act, act,Different Sense,3.820657730102539e-05,23,2.80952381,9,9,Zero-Ablation,5,12,"(5, 12)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a humane act.,It was a comedic act.,act, act,Different Sense,1.9669532775878906e-06,24,2.80952381,9,9,Zero-Ablation,5,12,"(5, 12)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a desperate act.,It was a humane act.,act, act,Same Sense,0.0,0,3.9,9,9,Zero-Ablation,5,12,"(5, 12)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a desperate act.,It was a humane act.,act, act,Same Sense,0.0,1,3.9,9,9,Zero-Ablation,5,12,"(5, 12)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a desperate act.,It was a humane act.,act, act,Same Sense,0.0,2,3.9,9,9,Zero-Ablation,5,12,"(5, 12)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a desperate act.,It was a humane act.,act, act,Same Sense,0.0,3,3.9,9,9,Zero-Ablation,5,12,"(5, 12)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a desperate act.,It was a humane act.,act, act,Same Sense,0.0,4,3.9,9,9,Zero-Ablation,5,12,"(5, 12)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a desperate act.,It was a humane act.,act, act,Same Sense,0.0,5,3.9,9,9,Zero-Ablation,5,12,"(5, 12)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a desperate act.,It was a humane act.,act, act,Same Sense,1.7285346984863281e-06,6,3.9,9,9,Zero-Ablation,5,12,"(5, 12)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a desperate act.,It was a humane act.,act, act,Same Sense,1.4901161193847656e-06,7,3.9,9,9,Zero-Ablation,5,12,"(5, 12)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a desperate act.,It was a humane act.,act, act,Same Sense,1.3709068298339844e-06,8,3.9,9,9,Zero-Ablation,5,12,"(5, 12)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a desperate act.,It was a humane act.,act, act,Same Sense,1.1324882507324219e-06,9,3.9,9,9,Zero-Ablation,5,12,"(5, 12)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a desperate act.,It was a humane act.,act, act,Same Sense,1.1920928955078125e-06,10,3.9,9,9,Zero-Ablation,5,12,"(5, 12)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a desperate act.,It was a humane act.,act, act,Same Sense,7.748603820800781e-07,11,3.9,9,9,Zero-Ablation,5,12,"(5, 12)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a desperate act.,It was a humane act.,act, act,Same Sense,8.940696716308594e-07,12,3.9,9,9,Zero-Ablation,5,12,"(5, 12)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a desperate act.,It was a humane act.,act, act,Same Sense,9.5367431640625e-07,13,3.9,9,9,Zero-Ablation,5,12,"(5, 12)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a desperate act.,It was a humane act.,act, act,Same Sense,1.0728836059570312e-06,14,3.9,9,9,Zero-Ablation,5,12,"(5, 12)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a desperate act.,It was a humane act.,act, act,Same Sense,8.344650268554688e-07,15,3.9,9,9,Zero-Ablation,5,12,"(5, 12)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a desperate act.,It was a humane act.,act, act,Same Sense,5.960464477539062e-07,16,3.9,9,9,Zero-Ablation,5,12,"(5, 12)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a desperate act.,It was a humane act.,act, act,Same Sense,6.556510925292969e-07,17,3.9,9,9,Zero-Ablation,5,12,"(5, 12)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a desperate act.,It was a humane act.,act, act,Same Sense,8.344650268554688e-07,18,3.9,9,9,Zero-Ablation,5,12,"(5, 12)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a desperate act.,It was a humane act.,act, act,Same Sense,7.748603820800781e-07,19,3.9,9,9,Zero-Ablation,5,12,"(5, 12)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a desperate act.,It was a humane act.,act, act,Same Sense,6.556510925292969e-07,20,3.9,9,9,Zero-Ablation,5,12,"(5, 12)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a desperate act.,It was a humane act.,act, act,Same Sense,7.748603820800781e-07,21,3.9,9,9,Zero-Ablation,5,12,"(5, 12)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a desperate act.,It was a humane act.,act, act,Same Sense,8.344650268554688e-07,22,3.9,9,9,Zero-Ablation,5,12,"(5, 12)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a desperate act.,It was a humane act.,act, act,Same Sense,8.344650268554688e-07,23,3.9,9,9,Zero-Ablation,5,12,"(5, 12)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a desperate act.,It was a humane act.,act, act,Same Sense,1.1920928955078125e-07,24,3.9,9,9,Zero-Ablation,5,12,"(5, 12)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a magic act.,It was a comedic act.,act, act,Same Sense,0.016879141330718994,0,3.764705882,8,9,Zero-Ablation,5,12,"(5, 12)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a magic act.,It was a comedic act.,act, act,Same Sense,0.011250674724578857,1,3.764705882,8,9,Zero-Ablation,5,12,"(5, 12)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a magic act.,It was a comedic act.,act, act,Same Sense,0.009069681167602539,2,3.764705882,8,9,Zero-Ablation,5,12,"(5, 12)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a magic act.,It was a comedic act.,act, act,Same Sense,0.005595982074737549,3,3.764705882,8,9,Zero-Ablation,5,12,"(5, 12)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a magic act.,It was a comedic act.,act, act,Same Sense,0.006732821464538574,4,3.764705882,8,9,Zero-Ablation,5,12,"(5, 12)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a magic act.,It was a comedic act.,act, act,Same Sense,0.005625545978546143,5,3.764705882,8,9,Zero-Ablation,5,12,"(5, 12)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a magic act.,It was a comedic act.,act, act,Same Sense,0.004411876201629639,6,3.764705882,8,9,Zero-Ablation,5,12,"(5, 12)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a magic act.,It was a comedic act.,act, act,Same Sense,0.0036269426345825195,7,3.764705882,8,9,Zero-Ablation,5,12,"(5, 12)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a magic act.,It was a comedic act.,act, act,Same Sense,0.0020127296447753906,8,3.764705882,8,9,Zero-Ablation,5,12,"(5, 12)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a magic act.,It was a comedic act.,act, act,Same Sense,0.0019485950469970703,9,3.764705882,8,9,Zero-Ablation,5,12,"(5, 12)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a magic act.,It was a comedic act.,act, act,Same Sense,0.0016936659812927246,10,3.764705882,8,9,Zero-Ablation,5,12,"(5, 12)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a magic act.,It was a comedic act.,act, act,Same Sense,0.001304030418395996,11,3.764705882,8,9,Zero-Ablation,5,12,"(5, 12)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a magic act.,It was a comedic act.,act, act,Same Sense,0.0012758374214172363,12,3.764705882,8,9,Zero-Ablation,5,12,"(5, 12)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a magic act.,It was a comedic act.,act, act,Same Sense,0.0011739134788513184,13,3.764705882,8,9,Zero-Ablation,5,12,"(5, 12)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a magic act.,It was a comedic act.,act, act,Same Sense,0.0013099312782287598,14,3.764705882,8,9,Zero-Ablation,5,12,"(5, 12)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a magic act.,It was a comedic act.,act, act,Same Sense,0.0013054609298706055,15,3.764705882,8,9,Zero-Ablation,5,12,"(5, 12)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a magic act.,It was a comedic act.,act, act,Same Sense,0.0013048052787780762,16,3.764705882,8,9,Zero-Ablation,5,12,"(5, 12)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a magic act.,It was a comedic act.,act, act,Same Sense,0.001271069049835205,17,3.764705882,8,9,Zero-Ablation,5,12,"(5, 12)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a magic act.,It was a comedic act.,act, act,Same Sense,0.0012377500534057617,18,3.764705882,8,9,Zero-Ablation,5,12,"(5, 12)",559890432,FacebookAI/xlm-roberta-large,english,Yes
